,labels,messages
184,2,"['dilute', 'eps', 'rise', 'eur', 'eur']"
185,2,"['ebit', 'margin', 'up']"
186,1,"['editor', 'note', 'grimaldi', 'generate', 'bln', 'euro', 'bln', 'turnover', 'ansa', 'report', 'may']"
187,2,"['eps', 'quarter', 'eur', 'compare', 'eur', 'third', 'quarter', 'represent', 'group', 'net', 'sale', 'third', 'quarter', 'eur', 'up', 'compare', 'eur', 'third', 'quarter']"
188,2,"['eps', 'continue', 'operation', 'come', 'eur', 'up']"
189,2,"['equity', 'ratio', 'compare', 'third', 'quarter', 'net', 'sale', 'frozen', 'food', 'business', 'total', 'eur', 'up', 'third', 'quarter']"
190,2,"['eur', 'may', 'finnish', 'textile', 'clothing', 'design', 'company', 'marimekko', 'oyj', 'hel', 'mmo', 'say', 'today', 'net', 'profit', 'rise', 'eur', 'first', 'quarter', 'eur', 'corresponding', 'period', 'year', 'early']"
191,2,"['finland', 'base', 'elcoteq', 'se', 'privately', 'hold', 'provider', 'electronic', 'manufacturing', 'service', 'communication', 'company', 'say', 'thursday', 'sign', 'long', 'term', 'manufacturing', 'supply', 'deal', 'communication', 'equipment', 'company', 'andrew', 'corp']"
192,2,"['finnish', 'cutlery', 'hand', 'tool', 'maker', 'fiskar', 'oyj', 'abp', 'hel', 'fisas', 'say', 'today', 'net', 'profit', 'rise', 'eur', 'million', 'usd', 'third', 'quarter', 'eur', 'million', 'year', 'early']"
193,2,"['finnish', 'department', 'store', 'chain', 'stockmann', 'oyj', 'abp', 'net', 'profit', 'rise', 'mln', 'euro', 'mln', 'first', 'nine', 'month', 'mln', 'euro', 'mln', 'period']"
194,2,"['finnish', 'lifting', 'equipment', 'maker', 'konecrane', 'oyj', 'say', 'july', 'net', 'profit', 'rise', 'mln', 'euro', 'mln', 'first', 'half', 'mln', 'euro', 'mln', 'period']"
195,2,"['finnish', 'message', 'solution', 'developer', 'tecnomen', 'corporation', 'omx', 'helsinki', 'tem', 'say', 'thursday', 'december', 'receive', 'expansion', 'order', 'convergent', 'charging', 'solution', 'latin', 'america']"
196,2,"['finnish', 'metal', 'industry', 'solution', 'supplier', 'outotec', 'oyj', 'net', 'profit', 'rise', 'mln', 'euro', 'mln', 'first', 'nine', 'month', 'mln', 'euro', 'mln', 'period']"
197,2,"['finnish', 'metal', 'product', 'company', 'componenta', 'oyj', 'net', 'profit', 'rise', 'mln', 'euro', 'mln', 'first', 'quarter', 'mln', 'euro', 'mln', 'period']"
198,2,"['finnish', 'office', 'supply', 'computer', 'accessory', 'dealer', 'beltton', 'group', 'plc', 'say', 'net', 'profit', 'rise', 'mln', 'euro', 'mln', 'mln', 'euro', 'mln']"
199,2,"['finnish', 'security', 'privacy', 'software', 'solution', 'developer', 'stonesoft', 'oyj', 'say', 'january', 'preliminary', 'sale', 'stonegate', 'product', 'grow', 'pct', 'year', 'year', 'mln', 'euro', 'mln', 'fourth', 'quarter']"
200,2,"['finnish', 'silicon', 'wafer', 'technology', 'company', 'okmetic', 'oyj', 'omx', 'helsinki', 'okm', 'report', 'thursday', 'august', 'operate', 'profit', 'eur', 'period', 'january', 'june', 'up', 'eur', 'corresponding', 'period']"
201,2,"['finnish', 'software', 'developer', 'solution', 'oyj', 'say', 'net', 'profit', 'increase', 'mln', 'euro', 'mln', 'mln', 'euro', 'mln']"
202,2,"['first', 'quarter', 'underlie', 'operating', 'profit', 'rise', 'mln', 'eur', 'mln', 'year', 'early']"
203,2,"['follow', 'acquisition', 'relacom', 'strengthen', 'presence', 'finland', 'serve', 'operator', 'office', 'market', 'mobile', 'fix', 'network', 'construction', 'installation', 'maintenance', 'service']"
204,2,"['first', 'nine', 'month', 'company', 'net', 'profit', 'rise', 'eur', 'eur', 'corresponding', 'period']"
205,2,"['helsinki', 'afx', 'retail', 'wholesale', 'group', 'kesko', 'report', 'net', 'sale', 'mln', 'eur', 'february', 'increase', 'pct', 'year', 'year']"
206,2,"['however', 'net', 'sale', 'see', 'grow', 'eur', 'eur']"
207,2,"['however', 'sale', 'return', 'growth', 'april', 'june', 'ceo', 'pekka', 'eloholma', 'say']"
208,2,"['ragutis', 'control', 'finnish', 'brewery', 'report', 'per', 'cent', 'rise', 'beer', 'sale', 'million', 'litre', 'hold', 'per', 'cent', 'market', 'share']"
209,2,"['svytury', 'utenos', 'alus', 'control', 'nordic', 'group', 'baltic', 'beverage', 'hold', 'bbh', 'post', 'per', 'cent', 'growth', 'beer', 'sale', 'january', 'may', 'million', 'litre']"
210,1,"['contempus', 'generate', 'revenue', 'nok', 'approx']"
211,2,"['addition', 'kone', 'sign', 'two', 'year', 'maintenance', 'contract', 'escalator']"
212,2,"['december', 'alone', 'member', 'lithuanian', 'brewer', 'association', 'sell', 'total', 'million', 'liter', 'beer', 'increase', 'percent', 'sale', 'million', 'liter', 'december']"
213,2,"['january', 'september', 'group', 'net', 'interest', 'income', 'increase', 'eur', 'mn', 'eur', 'mn', 'january', 'september']"
214,2,"['bank', 'land', 'net', 'interest', 'income', 'increase', 'eur', 'mn', 'eur', 'mn']"
215,2,"['sweden', 'operating', 'profit', 'period', 'review', 'total', 'eur', 'mn', 'up', 'corresponding', 'period']"
216,2,"['fourth', 'quarter', 'orion', 'net', 'profit', 'go', 'up', 'year', 'year', 'eur']"
217,2,"['second', 'quarter', 'group', 'net', 'profit', 'rise', 'eur', 'million', 'eur', 'million', 'april', 'june']"
218,2,"['second', 'quarter', 'group', 'net', 'profit', 'rise', 'eur', 'eur', 'april', 'june']"
219,2,"['third', 'quarter', 'net', 'sale', 'increase', 'year', 'year', 'eur', 'million', 'comparable', 'currency', 'rate', 'growth']"
220,2,"['third', 'quarter', 'net', 'sale', 'increase', 'year', 'year', 'eur', 'comparable', 'currency', 'rate', 'growth']"
221,1,"['incap', 'estimate', 'generate', 'revenue', 'mln', 'euro', 'mln', 'indian', 'operation']"
222,2,"['market', 'share', 'widen', 'percent', 'percent', 'year', 'early']"
223,1,"['total', 'annual', 'revenue', 'come', 'up', 'mln', 'zloty', 'mln', 'mln', 'euro']"
224,2,"['kesko', 'agro', 'eesti', 'retailer', 'wholesaler', 'grain', 'agricultural', 'warehousing', 'machinery', 'accessory', 'net', 'sale', 'million', 'euro', 'increase', 'one', 'tenth', 'precede', 'year']"
225,2,"['kesko', 'car', 'import', 'retailing', 'business', 'vv', 'auto', 'see', 'sale', 'grow', 'pct']"
226,2,"['kone', 'net', 'sale', 'rise', 'year', 'year', 'first', 'nine', 'month']"
227,2,"['adp', 'news', 'feb', 'finnish', 'management', 'software', 'solution', 'provider', 'ixonos', 'oyj', 'hel', 'xns', 'say', 'today', 'net', 'profit', 'rise', 'eur', 'million', 'usd', 'eur', 'million']"
228,2,"['adp', 'news', 'feb', 'finnish', 'solution', 'provider', 'affecto', 'oyj', 'hel', 'afe', 'say', 'today', 'net', 'profit', 'rise', 'eur', 'million', 'usd', 'eur', 'million']"
229,2,"['adp', 'news', 'feb', 'finnish', 'fishing', 'tackle', 'company', 'rapala', 'vmc', 'corp', 'hel', 'rap', 'say', 'today', 'net', 'profit', 'rise', 'eur', 'million', 'usd', 'eur', 'million']"
230,2,"['adp', 'news', 'nov', 'finnish', 'electronic', 'measurement', 'product', 'solution', 'maker', 'vaisala', 'oyj', 'omx', 'vaias', 'say', 'today', 'net', 'profit', 'rise', 'eur', 'million', 'usd', 'first', 'nine', 'month', 'eur']"
231,2,"['adp', 'news', 'oct', 'finnish', 'lifting', 'equipment', 'maker', 'konecrane', 'oyj', 'omx', 'kcr', 'say', 'today', 'net', 'profit', 'rise', 'eur', 'million', 'usd', 'first', 'nine', 'month', 'eur', 'million']"
232,2,"['metso', 'expect', 'net', 'sale', 'increase', 'comparable', 'exchange', 'rate']"
233,1,"['real', 'generate', 'turnover', 'eur', 'bn', 'employee']"
234,2,"['neste', 'oil', 'corp', 'sign', 'long', 'term', 'procurement', 'contract', 'honkajoki', 'oy', 'find', 'protein', 'oy', 'finnish', 'food', 'manufacturer', 'supply', 'animal', 'fat', 'biodiesel', 'production', 'neste', 'cd', 'porvoo', 'finland', 'refinery']"
235,2,"['net', 'interest', 'income', 'increase', 'eur', 'mn', 'eur', 'mn']"
236,2,"['net', 'interest', 'income', 'eur', 'mn', 'up', 'eur', 'mn']"
237,2,"['net', 'interest', 'income', 'eur', 'mn', 'up', 'eur', 'mn']"
238,2,"['net', 'sale', 'vegetable', 'oil', 'business', 'rise', 'eur', 'mn', 'eur', 'mn']"
239,2,"['nokia', 'multimedia', 'net', 'sale', 'total', 'eur', 'bn', 'up', 'corresponding', 'period']"
240,2,"['operating', 'income', 'rise', 'eur', 'mn', 'eur', 'mn']"
241,2,"['operating', 'profit', 'kauppalehti', 'group', 'rise', 'eur', 'mn', 'eur', 'mn', 'marketplace', 'eur', 'mn', 'eur', 'mn', 'third', 'quarter']"
242,2,"['operating', 'profit', 'rise', 'eur', 'mn', 'eur', 'mn']"
243,2,"['operating', 'profit', 'rise', 'mln', 'eur', 'mln']"
244,2,"['operating', 'profit', 'rise', 'eur', 'mn', 'eur', 'mn', 'corresponding', 'period']"
245,2,"['operating', 'profit', 'rise', 'eur', 'mn', 'eur', 'corresponding', 'period']"
246,2,"['operating', 'profit', 'rise', 'eur', 'mn', 'eur', 'mn', 'corresponding', 'period']"
247,2,"['operating', 'profit', 'rise', 'eur', 'mn', 'eur', 'mn', 'corresponding', 'period']"
248,2,"['operating', 'profit', 'rise', 'eur', 'mn', 'eur', 'mn']"
249,2,"['operating', 'profit', 'rise', 'eur', 'mn', 'eur', 'mn', 'corresponding', 'period']"
250,2,"['operating', 'profit', 'rise', 'eur', 'mn', 'eur', 'mn']"
251,2,"['operating', 'profit', 'rise', 'eur', 'mn', 'eur', 'mn']"
252,2,"['operating', 'profit', 'rise', 'eur', 'mn', 'eur', 'mn', 'corresponding', 'period']"
253,2,"['operating', 'profit', 'rise', 'eur', 'eur', 'year', 'early']"
254,2,"['operating', 'profit', 'surge', 'eur', 'eur']"
255,2,"['operating', 'profit', 'total', 'eur', 'mn', 'up', 'slightly', 'eur', 'mn', 'corresponding', 'period']"
256,2,"['operating', 'profit', 'total', 'eur', 'mn', 'up', 'eur', 'mn']"
257,2,"['operating', 'profit', 'eur', 'mn', 'up', 'eur', 'mn']"
258,2,"['operating', 'profit', 'eur', 'mn', 'up', 'eur', 'mn']"
259,2,"['order', 'intake', 'grow', 'year', 'year', 'year', 'year', 'respectively', 'eur', 'million', 'eur', 'billion', 'respective', 'january', 'september', 'july', 'september', 'period']"
260,2,"['order', 'receive', 'grow', 'year', 'year', 'eur']"
261,2,"['orion', 'pharma', 'operating', 'profit', 'increase']"
262,2,"['passenger', 'volume', 'rise', 'accounting', 'period']"
263,2,"['passenger', 'relate', 'revenue', 'rise', 'eur', 'mn', 'eur', 'mn']"
264,2,"['press', 'release', 'october', 'ruukki', 'sign', 'contract', 'deliver', 'install', 'steel', 'structure', 'bridge', 'kyronsalmi', 'strait', 'savonlinna', 'finland']"
265,2,"['pretax', 'profit', 'rise', 'eur', 'mn', 'eur', 'mn', 'corresponding', 'period']"
266,2,"['pretax', 'profit', 'rise', 'eur', 'mn', 'eur', 'corresponding', 'period']"
267,2,"['pretax', 'profit', 'rise', 'eur', 'mn', 'eur', 'mn']"
268,2,"['pre', 'tax', 'profit', 'total', 'eur', 'mn', 'up', 'eur', 'mn']"
269,2,"['previously', 'company', 'guide', 'ebit', 'sale', 'growth', 'pct', 'pct', 'respectively', 'year']"
270,2,"['previously', 'company', 'estimate', 'operating', 'profit', 'reach', 'level']"
271,2,"['profit', 'period', 'total', 'eur', 'mn', 'up', 'eur', 'mn', 'corresponding', 'period']"
272,2,"['profit', 'period', 'eur', 'mn', 'up', 'eur', 'mn']"
273,2,"['profit', 'period', 'eur', 'mn', 'up', 'eur', 'mn']"
274,2,"['revenue', 'grow', 'percent', 'ac', 'billion', 'us', 'billion']"
275,2,"['revenue', 'july', 'september', 'grow', 'percent', 'euro', 'million', 'year', 'early', 'company', 'say', 'thursday']"
276,2,"['revenue', 'time', 'grow', 'percent', 'million', 'euro']"
277,2,"['ruukki', 'sign', 'contract', 'deliver', 'install', 'steel', 'structure', 'bridge', 'kyronsalmi', 'strait', 'savonlinna', 'finland']"
278,2,"['sale', 'latin', 'america', 'increase', 'eur', 'mn', 'total', 'mn', 'mobile', 'device', 'sell', 'area', 'represent', 'increase', 'corresponding', 'period']"
279,2,"['sale', 'clothing', 'develop', 'well']"
280,2,"['sanoma', 'magazines', 'finland', 'net', 'sale', 'grow', 'eur', 'mn', 'eur', 'mn']"
281,2,"['satama', 'net', 'profit', 'third', 'quarter', 'rise', 'euro', 'euro', 'period']"
282,2,"['section', 'regional', 'news', 'demand', 'finnair', 'asian', 'traffic', 'measure', 'passenger', 'kilometer', 'up', 'august', 'compare', 'last', 'year']"
283,2,"['svytury', 'utenos', 'alus', 'control', 'nordic', 'group', 'baltic', 'beverage', 'hold', 'bbh', 'post', 'percent', 'growth', 'beer', 'sale', 'january', 'september', 'million', 'liter']"
284,2,"['would', 'increase', 'estimate', 'sale', 'million', 'last', 'year']"
285,2,"['agreement', 'expand', 'tekla', 'structure', 'scope', 'use', 'bridge', 'design']"
286,2,"['aim', 'increase', 'sale', 'least', 'one', 'fifth']"
287,2,"['chain', 'post', 'sale', 'million', 'euro', 'full', 'rise', 'percent', 'year', 'year']"
288,2,"['company', 'expect', 'net', 'sale', 'increase']"
289,2,"['company', 'expect', 'net', 'sale', 'first', 'half', 'reach', 'previous', 'year', 'level']"
290,2,"['company', 'process', 'build', 'new', 'fleet', 'place', 'order', 'max', 'tanker', 'dwt']"
291,2,"['company', 'operating', 'income', 'ebit', 'total', 'eur', 'mn', 'up', 'eur', 'mn', 'year', 'year']"
292,2,"['eps', 'outlook', 'increase', 'pct', 'pct']"
293,2,"['fair', 'value', 'investment', 'property', 'total', 'eur', 'mn', 'up', 'eur', 'mn']"
294,2,"['finnish', 'government', 'announce', 'wednesday', 'sell', 'percent', 'stake', 'chemical', 'fertilizer', 'group', 'kemira', 'oyj', 'ac', 'million', 'us', 'million', 'send', 'company', 'share', 'price', 'up', 'percent']"
295,1,"['firm', 'generate', 'sale', 'mln', 'eur']"
296,2,"['german', 'company', 'also', 'sign', 'code', 'share', 'agreement', 'another', 'oneworld', 'member', 'american', 'airlines', 'inc', 'part', 'us', 'base', 'amr', 'corp', 'nyse', 'amr']"
297,2,"['helsinki', 'base', 'company', 'also', 'salomon', 'atomic', 'suunto', 'brand', 'say', 'net', 'profit', 'rise', 'percent', 'three', 'month', 'dec', 'ac', 'million', 'us', 'million', 'ac', 'million', 'year', 'early']"
298,2,"['increase', 'capital', 'stock', 'register', 'finnish', 'trade', 'register', 'november']"
299,2,"['operate', 'profit', 'grain', 'trading', 'increase', 'eur', 'mn', 'eur', 'mn']"
300,2,"['stock', 'rise', 'second', 'day', 'wednesday', 'bring', 'two', 'day', 'rise', 'gbx']"
301,2,"['stock', 'rise', 'third', 'day', 'tuesday', 'bring', 'three', 'day', 'rise', 'gbx']"
302,2,"['transaction', 'line', 'aspo', 'strategy', 'expand', 'baltic', 'sea', 'region', 'eastern', 'market']"
303,2,"['transaction', 'would', 'increase', 'earning', 'per', 'share', 'first', 'quarter', 'eur']"
304,2,"['recovery', 'base', 'metal', 'price', 'increase', 'demand', 'metal', 'china', 'however']"
305,2,"['new', 'representation', 'extend', 'comptel', 'global', 'presence', 'total', 'country', 'serve', 'customer', 'country', 'worldwide']"
306,2,"['tietoenator', 'use', 'nokia', 'intellisync', 'mobile', 'suite', 'wireless', 'email', 'calendar', 'device', 'management', 'capability', 'company', 'extend', 'service', 'customer']"
307,2,"['total', 'operating', 'revenue', 'grow', 'year', 'year', 'eur']"
308,2,"['vacon', 'cash', 'flow', 'operation', 'grow', 'eur', 'mn', 'eur', 'mn', 'year', 'ago']"
309,1,"['vacon', 'supply', 'drive', 'ruselprom', 'power', 'range', 'kw', 'up', 'mw']"
310,2,"['also', 'strengthen', 'exist', 'partnership', 'cybercom', 'say', 'teleste', 'cto', 'esko', 'myllyla']"
311,2,"['via', 'satlan', 'acquisition', 'teleste', 'plan', 'far', 'expand', 'market', 'presence', 'video', 'service', 'partner', 'cable', 'operator', 'broadcaster', 'iptv', 'service', 'provider']"
312,2,"['acquisition', 'company', 'expand', 'offering', 'north', 'central', 'south', 'america', 'say']"
313,2,"['extension', 'new', 'contract', 'eight', 'engine', 'plant', 'produce', 'mw', 'say']"
314,2,"['yit', 'say', 'acquisition', 'part', 'strategy', 'expansion', 'central', 'eastern', 'european', 'market']"
315,2,"['basware', 'product', 'sale', 'grow', 'strongly', 'financial', 'period', 'percent']"
316,2,"['second', 'quarter', 'firstquarter', 'growth', 'net', 'sale', 'since', 'third', 'quarter', 'of', 'say', 'magnus', 'rosen', 'ramirent', 'ceo']"
317,2,"['transaction', 'strengthen', 'position', 'design', 'brand', 'good', 'say', 'fiskar', 'president', 'ceo', 'heikki', 'allonen', 'point', 'two', 'group', 'relatively', 'overlap', 'operation']"
318,2,"['february', 'finnish', 'textile', 'clothing', 'company', 'marimekko', 'oyj', 'hel', 'mmo', 'say', 'today', 'preliminary', 'operating', 'profit', 'grow', 'eur', 'eur']"
319,1,"['finnish', 'componenta', 'publish', 'new', 'long', 'term', 'strategy', 'period', 'aim', 'grow', 'together', 'customer']"
320,2,"['finnish', 'larox', 'sign', 'contract', 'talvivaara', 'project', 'delivery', 'filter', 'talvivaara', 'nickel', 'mine', 'sotkamo', 'finland']"
321,2,"['affecto', 'expect', 'net', 'sale', 'whole', 'increase', 'level', 'reach', 'eur', 'million']"
322,2,"['cash', 'flow', 'operation', 'rise', 'eur', 'mn', 'eur', 'mn']"
323,2,"['commission', 'income', 'rise', 'eur', 'mn', 'eur', 'mn']"
324,2,"['componenta', 'objective', 'agreement', 'increase', 'business', 'exist', 'production', 'line']"
325,2,"['earning', 'per', 'share', 'january', 'june', 'eur', 'increase', 'year', 'year', 'eur']"
326,2,"['earning', 'per', 'share', 'eps', 'rise', 'eur', 'eur']"
327,2,"['elisa', 'say', 'mobile', 'subscription', 'grow', 'percent', 'mainly', 'customer', 'adopt', 'call', 'third', 'generation', 'mobile', 'technology']"
328,2,"['eps', 'quarter', 'come', 'eur', 'up', 'eur', 'year', 'ago', 'ahead', 'forecast', 'eur']"
329,2,"['ep', 'grow', 'eur', 'eur']"
330,2,"['export', 'grow', 'percent', 'million', 'liter']"
331,2,"['finnish', 'investment', 'group', 'panostaja', 'oyj', 'say', 'net', 'profit', 'go', 'up', 'mln', 'euro', 'mln', 'fiscal', 'end', 'october', 'mln', 'euro', 'mln', 'period', 'fiscal']"
332,2,"['finnish', 'metal', 'component', 'supplier', 'componenta', 'oyj', 'say', 'net', 'profit', 'go', 'up', 'mln', 'euro', 'mln', 'mln', 'euro', 'mln']"
333,2,"['finnish', 'silicon', 'wafer', 'technology', 'company', 'okmetic', 'oyj', 'omx', 'helsinki', 'okm', 'report', 'thursday', 'october', 'operate', 'profit', 'eur', 'january', 'september', 'up', 'eur', 'corresponding', 'period']"
334,2,"['fiskar', 'brand', 'report', 'net', 'sale', 'eur', 'mn', 'up', 'eur', 'mn']"
335,2,"['geosentric', 'oyj', 'geosolution', 'business', 'unit', 'gypsii', 'mobile', 'digital', 'lifestyle', 'application', 'geo', 'mobility', 'social', 'networking', 'platform', 'sign', 'agreement', 'nanjing', 'mynet', 'make', 'gypsii', 'mobile', 'social', 'networking', 'platform', 'available', 'customer', 'china', 'mobile']"
336,2,"['helsinki', 'afx', 'outokumpu', 'technology', 'say', 'sign', 'mln', 'eur', 'agreement', 'mongolia', 'erdenet', 'mining', 'corporation', 'engineering', 'first', 'hydrocopper', 'plant', 'build', 'erdenet', 'mine', 'site']"
